WKT,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,latitude,longitude
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41491,-119.8802
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41491,-119.8802
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Diadasia,,bituberculata,34.41491,-119.8802
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina,,arizonensis,34.41238,-119.8811
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41491,-119.8802
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41733,-119.87692
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41733,-119.87962
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41491,-119.8802
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41491,-119.8802
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41491,-119.8802
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Lepidoptera,Choreutidae,Anthophila,,,34.41491,-119.8802
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,texanus,34.41733,-119.87692
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Diadasia,,bituberculata,34.41733,-119.87692
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41491,-119.8802
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41733,-119.87692
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina,,arizonensis,34.41238,-119.8811
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41491,-119.8802
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41238,-119.8811
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.88231 34.41276)",Animalia,Arthropoda,Insecta,Lepidoptera,Choreutidae,Anthophila,,,34.41276,-119.88231
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41733,-119.87962
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41733,-119.87692
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Anthidium,,palliventre,34.41238,-119.8811
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Diadasia,,bituberculata,34.41733,-119.87692
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.8821 34.41146)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina,,arizonensis,34.41146,-119.8821
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,,mellifera,34.41733,-119.87962
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,sisymbrii,34.41491,-119.8802
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41491,-119.8802
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,sisymbrii,34.41733,-119.87692
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina,,,34.41238,-119.8811
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41733,-119.87962
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41491,-119.8802
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41491,-119.8802
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,tegulare,34.41733,-119.87692
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41733,-119.87962
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41733,-119.87692
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41238,-119.8811
"POINT (-119.8821 34.41146)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,californicus,34.41146,-119.8821
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Lepidoptera,Choreutidae,Anthophila,,,34.41733,-119.87962
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina,,,34.41238,-119.8811
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41733,-119.87962
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.88231 34.41276)",Animalia,Arthropoda,Insecta,Hymenoptera,Crabronidae,,,,34.41276,-119.88231
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41491,-119.8802
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41491,-119.8802
"POINT (-119.88231 34.41276)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,tegulare,34.41276,-119.88231
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41491,-119.8802
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,Hylaeus,,polifolii,34.41733,-119.87692
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41491,-119.8802
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Diadasia,,bituberculata,34.41491,-119.8802
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,incompletum,34.41491,-119.8802
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41491,-119.8802
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.88231 34.41276)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,texanus,34.41276,-119.88231
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Lepidoptera,Choreutidae,Anthophila,,,34.41733,-119.87962
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41491,-119.8802
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41491,-119.8802
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41491,-119.8802
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41491,-119.8802
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Melissodes,,tepida,34.41491,-119.8802
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,texanus,34.41733,-119.87692
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Lepidoptera,Choreutidae,Anthophila,,,34.41491,-119.8802
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41733,-119.87692
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41491,-119.8802
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41733,-119.87962
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Lepidoptera,Choreutidae,Anthophila,,,34.41733,-119.87962
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,incompletum,34.41491,-119.8802
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,sisymbrii,34.41733,-119.87692
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41733,-119.87692
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41491,-119.8802
"POINT (-119.87859 34.4087)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina,,arizonensis,34.4087,-119.87859
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41733,-119.87962
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,tegulare,34.41733,-119.87692
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,tegulare,34.41733,-119.87692
"POINT (-119.88231 34.41276)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,pavonotum,34.41276,-119.88231
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina,,nanula,34.41491,-119.8802
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.8821 34.41146)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,pavonotum,34.41146,-119.8821
"POINT (-119.87859 34.4087)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,,mellifera,34.4087,-119.87859
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Anthidium,,palliventre,34.41238,-119.8811
"POINT (-119.88231 34.41276)",Animalia,Arthropoda,Insecta,Hymenoptera,Colletidae,Hylaeus,,,34.41276,-119.88231
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41491,-119.8802
"POINT (-119.88231 34.41276)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41276,-119.88231
"POINT (-119.88231 34.41276)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina,,arizonensis,34.41276,-119.88231
"POINT (-119.88231 34.41276)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina,,arizonensis,34.41276,-119.88231
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina,,arizonensis,34.41238,-119.8811
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.87859 34.4087)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,pavonotum,34.4087,-119.87859
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,pavonotum,34.41238,-119.8811
"POINT (-119.87859 34.4087)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina,,arizonensis,34.4087,-119.87859
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,titusi,34.41733,-119.87692
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.8821 34.41146)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,pavonotum,34.41146,-119.8821
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41238,-119.8811
"POINT (-119.88231 34.41276)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,tegulare,34.41276,-119.88231
"POINT (-119.88231 34.41276)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41276,-119.88231
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41491,-119.8802
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41491,-119.8802
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41491,-119.8802
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41491,-119.8802
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina,,arizonensis,34.41238,-119.8811
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41238,-119.8811
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41491,-119.8802
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41491,-119.8802
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Lepidoptera,Choreutidae,Anthophila,,,34.41238,-119.8811
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41491,-119.8802
"POINT (-119.8811 34.41238)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,texanus,34.41238,-119.8811
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41733,-119.87692
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,,34.41491,-119.8802
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon,,texanus,34.41491,-119.8802
"POINT (-119.8802 34.41491)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,incompletum,34.41491,-119.8802
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.88231 34.41276)",Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Ceratina,,arizonensis,34.41276,-119.88231
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
"POINT (-119.87859 34.4087)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Lasioglossum,,pavonotum,34.4087,-119.87859
"POINT (-119.87962 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,,34.41733,-119.87962
"POINT (-119.87692 34.41733)",Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Halictus,,tripartitus,34.41733,-119.87692
